ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Type_Group_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
1981,Nacex,Lsp Pudos,Privada,Premises,Barcelona,8908,Hospitalet(0841),"Pol.Ind.Gran Vía Sur. Pablo Iglesias, 112-122",41.3466889976131,2.12366671755992,Nacex,LSP PUDOs,Private,Premises,Barcelona,Hospitalet(0841),"Pol.Ind.Gran Vía Sur. Pablo Iglesias, 112-122",8908,,,,2,PUDO,1,PUDO,NACEX,HOSPITALET 0841,POL IND GRAN VIA SUR PABLO IGLESIAS 112 122,BAR_LOC_001420,4,2,False,True,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",20.68,2,Medium,Nacex | Pudo,False
1982,Nacex,Convenience Stores,Privada,Premises,Barcelona,8096,Pruebas Auditoria (8099-01),"C. de Pablo Iglesias, 112-122",41.3467317642034,2.12357906556827,Nacex,Convenience stores,Private,Premises,Barcelona,Pruebas Auditoria (8099-01),"C. de Pablo Iglesias, 112-122",8096,,,,7,Convenience Store,1,PUDO,NACEX,PRUEBAS AUDITORIA 8099 01,C DE PABLO IGLESIAS 112 122,BAR_LOC_001420,4,2,False,True,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",20.68,2,Medium,Nacex | Pudo,False
1983,Nacex,Convenience Stores,Privada,Premises,Barcelona,8901,Con Chuches Y A Lo Loco (0841-40),"Carrer d'Enric Prat de la Riba, 290",41.3603050758406,2.10234892227963,Nacex,Convenience stores,Private,Premises,Barcelona,Con Chuches Y A Lo Loco (0841-40),"Carrer d'Enric Prat de la Riba, 290",8901,,,,7,Convenience Store,1,PUDO,NACEX,CON CHUCHES Y A LO LOCO 0841 40,CARRER D ENRIC PRAT DE LA RIBA 290,BAR_LOC_000380,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.72,1,High,Celeritas | Ctt Express | InPost | Nacex,False
1984,Nacex,Convenience Stores,Privada,Premises,Barcelona,8906,Estanco L`Hospitalet Llobregat-026 (0841-25),"Avinguda del Bosc, 58",41.3738023984594,2.10234599093119,Nacex,Convenience stores,Private,Premises,Barcelona,Estanco L`Hospitalet Llobregat-026 (0841-25),"Avinguda del Bosc, 58",8906,,,,7,Convenience Store,1,PUDO,NACEX,ESTANCO L HOSPITALET LLOBREGAT 026 0841 25,AVINGUDA DEL BOSC 58,BAR_LOC_001421,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,Nacex,False
1985,UPS,Convenience Stores,Privada,Premises,Barcelona,8001,Biz Services,"Carrer del Carme, 70",41.3815245583813,2.16785993934172,UPS,Convenience stores,Private,Premises,Barcelona,Biz Services,"Carrer del Carme, 70",8001,,,,7,Convenience Store,1,PUDO,UPS,BIZ SERVICES,CARRER DEL CARME 70,BAR_LOC_000481,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",36.92,3,Review,Amazon | Dhl | UPS,True
1986,UPS,Convenience Stores,Privada,Premises,Barcelona,8001,P Taquilla Pk Saba Pz D Angels,"Carrer dels Àngels, 1",41.3822080933422,2.16814487521091,UPS,Convenience stores,Private,Premises,Barcelona,P Taquilla Pk Saba Pz D Angels,"Carrer dels Àngels, 1",8001,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA PK SABA PZ D ANGELS,CARRER DELS ANGELS 1,BAR_LOC_000480,4,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",19.57,2,Medium,Amazon | Pudo | SEUR | UPS,False
1987,UPS,Convenience Stores,Privada,Premises,Barcelona,8001,Full-Kiosko De Prensa,"Rda. de Sant Antoni, 88",41.3841362881917,2.16413617903532,UPS,Convenience stores,Private,Premises,Barcelona,Full-Kiosko De Prensa,"Rda. de Sant Antoni, 88",8001,,,,7,Convenience Store,1,PUDO,UPS,FULL KIOSKO DE PRENSA,RDA DE SANT ANTONI 88,BAR_LOC_000483,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",2.23,1,High,Amazon | UPS,False
1988,UPS,Convenience Stores,Privada,Parking,Barcelona,8001,P Taquilla Pk Saba Paralel,"Carrer de l'Abat Safont, 2",41.3755408076102,2.16905077648438,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Pk Saba Paralel,"Carrer de l'Abat Safont, 2",8001,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA PK SABA PARALEL,CARRER DE L ABAT SAFONT 2,BAR_LOC_000808,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",0.76,1,High,SEUR | UPS,False
1989,UPS,Convenience Stores,Privada,Parking,Barcelona,8002,P Taquilla Intpkg Las Ramblas,"La Rambla, 20",41.378191102688,2.17630483489133,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Intpkg Las Ramblas,"La Rambla, 20",8002,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA INTPKG LAS RAMBLAS,LA RAMBLA 20,BAR_LOC_000811,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",18.62,2,Medium,Pudo | SEUR | UPS,False
1990,UPS,Convenience Stores,Privada,Premises,Barcelona,8002,Artisa Barcelona Sl,"Carrer de Colom, 2",41.3799375510678,2.17489513714291,UPS,Convenience stores,Private,Premises,Barcelona,Artisa Barcelona Sl,"Carrer de Colom, 2",8002,,,,7,Convenience Store,1,PUDO,UPS,ARTISA BARCELONA SL,CARRER DE COLOM 2,BAR_LOC_001422,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
1991,UPS,Convenience Stores,Privada,Premises,Barcelona,8002,Missatgeria Les Mercedes,"Ptge. de la Pau, 13",41.377909148533,2.17793127425675,UPS,Convenience stores,Private,Premises,Barcelona,Missatgeria Les Mercedes,"Ptge. de la Pau, 13",8002,,,,7,Convenience Store,1,PUDO,UPS,MISSATGERIA LES MERCEDES,PTGE DE LA PAU 13,BAR_LOC_001423,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
1992,UPS,Convenience Stores,Privada,Parking,Barcelona,8003,P Taquilla Saba Francesc Cambo,"Av. de Francesc Cambó, 10",41.3857494827028,2.17736432284887,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Saba Francesc Cambo,"Av. de Francesc Cambó, 10",8003,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA SABA FRANCESC CAMBO,AV DE FRANCESC CAMBO 10,BAR_LOC_000021,4,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",59.75,3,Review,InPost | Pudo | SEUR | UPS,True
1993,UPS,Convenience Stores,Privada,Premises,Barcelona,8003,Mail Boxes Etc 0341,"Carrer del Baluard, 36",41.3802923480693,2.18880223521375,UPS,Convenience stores,Private,Premises,Barcelona,Mail Boxes Etc 0341,"Carrer del Baluard, 36",8003,,,,7,Convenience Store,1,PUDO,UPS,MAIL BOXES ETC 0341,CARRER DEL BALUARD 36,BAR_LOC_000015,4,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",61.72,3,Review,InPost | Pudo | SEUR | UPS,True
1994,UPS,Convenience Stores,Privada,Premises,Barcelona,8003,Edl Envios,"Plaça de la Llana, 10",41.3855124330545,2.17936452317534,UPS,Convenience stores,Private,Premises,Barcelona,Edl Envios,"Plaça de la Llana, 10",8003,,,,7,Convenience Store,1,PUDO,UPS,EDL ENVIOS,PLACA DE LA LLANA 10,BAR_LOC_000501,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.59,1,High,Amazon | SEUR | UPS,False
1995,UPS,Convenience Stores,Privada,Premises,Barcelona,8004,Fil I Fet,"Carrer de Blasco de Garay, 55",41.3728662686508,2.16268576474478,UPS,Convenience stores,Private,Premises,Barcelona,Fil I Fet,"Carrer de Blasco de Garay, 55",8004,,,,7,Convenience Store,1,PUDO,UPS,FIL I FET,CARRER DE BLASCO DE GARAY 55,BAR_LOC_001386,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",41.18,3,Review,Nacex | UPS,True
1996,UPS,Convenience Stores,Privada,Premises,Barcelona,8004,Papereria Nu&Ca,"Carrer del Roser, 5",41.37442576114,2.16747560853527,UPS,Convenience stores,Private,Premises,Barcelona,Papereria Nu&Ca,"Carrer del Roser, 5",8004,,,,7,Convenience Store,1,PUDO,UPS,PAPERERIA NU CA,CARRER DEL ROSER 5,BAR_LOC_001100,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",45.09,3,Review,Celeritas | Nacex | UPS,True
1997,UPS,Convenience Stores,Privada,Parking,Barcelona,8004,P Taquilla Indigo M 3 Chimenea,"Calle de Vila i Vila, 44",41.3740088812711,2.17079261049206,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Indigo M 3 Chimenea,"Calle de Vila i Vila, 44",8004,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA INDIGO M 3 CHIMENEA,CALLE DE VILA I VILA 44,BAR_LOC_000824,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",20.69,2,Medium,Pudo | SEUR | UPS,False
1998,UPS,Convenience Stores,Privada,Kiosk,Barcelona,8005,Quiosc Maria,"Carrer de Ramon Turró, 189",41.4001573567933,2.20258555397716,UPS,Convenience stores,Private,Kiosk,Barcelona,Quiosc Maria,"Carrer de Ramon Turró, 189",8005,,,,7,Convenience Store,1,PUDO,UPS,QUIOSC MARIA,CARRER DE RAMON TURRO 189,BAR_LOC_000513,4,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",43.06,3,Review,Amazon | Celeritas | SEUR | UPS,True
1999,UPS,Convenience Stores,Privada,Premises,Barcelona,8005,Dani Mobils,"Rbla. del Poblenou, 111",41.4032072956492,2.19845382122497,UPS,Convenience stores,Private,Premises,Barcelona,Dani Mobils,"Rbla. del Poblenou, 111",8005,,,,7,Convenience Store,1,PUDO,UPS,DANI MOBILS,RBLA DEL POBLENOU 111,BAR_LOC_001424,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2000,UPS,Convenience Stores,Privada,Premises,Barcelona,8005,Mail Boxes Etc. 0226,"Carrer de Bilbao, 91",41.4044341943414,2.20134464792246,UPS,Convenience stores,Private,Premises,Barcelona,Mail Boxes Etc. 0226,"Carrer de Bilbao, 91",8005,,,,7,Convenience Store,1,PUDO,UPS,MAIL BOXES ETC 0226,CARRER DE BILBAO 91,BAR_LOC_000044,5,5,False,True,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",47.51,3,Review,Celeritas | Gls | InPost | Mail Boxes Etc | UPS,True
2001,UPS,Convenience Stores,Privada,Parking,Barcelona,8005,P Taquilla Centre La Vila,"Carrer de Salvador Espriu, 61",41.3905888247373,2.19830810568791,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Centre La Vila,"Carrer de Salvador Espriu, 61",8005,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA CENTRE LA VILA,CARRER DE SALVADOR ESPRIU 61,BAR_LOC_000829,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",14.43,1,High,Pudo | SEUR | UPS,False
2002,UPS,Convenience Stores,Privada,Parking,Barcelona,8005,P Taquilla Caprabo Sardenya,"Ctra. Antiga de Mataró, 20",41.3924720239131,2.1885883895271,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Caprabo Sardenya,"Ctra. Antiga de Mataró, 20",8005,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA CAPRABO SARDENYA,CTRA ANTIGA DE MATARO 20,BAR_LOC_001425,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2003,UPS,Convenience Stores,Privada,Premises,Barcelona,8005,Full-Bolo Mobils,"Carrer de la Marina, 22",41.3891083159095,2.195356879335,UPS,Convenience stores,Private,Premises,Barcelona,Full-Bolo Mobils,"Carrer de la Marina, 22",8005,,,,7,Convenience Store,1,PUDO,UPS,FULL BOLO MOBILS,CARRER DE LA MARINA 22,BAR_LOC_000042,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",57.07,3,Review,Ctt Express | InPost | UPS,True
2004,UPS,Convenience Stores,Privada,Premises,Barcelona,8005,La Rotonda,"Carrer de la Marina, 16",41.3877557312958,2.19724687680394,UPS,Convenience stores,Private,Premises,Barcelona,La Rotonda,"Carrer de la Marina, 16",8005,,,,7,Convenience Store,1,PUDO,UPS,LA ROTONDA,CARRER DE LA MARINA 16,BAR_LOC_000045,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",48.07,3,Review,Gls | InPost | UPS,True
2005,UPS,Convenience Stores,Privada,Premises,Barcelona,8006,Store Bitbase Barcelona Sarria,"Calle de Balmes, 237",41.3994655005509,2.15018363521444,UPS,Convenience stores,Private,Premises,Barcelona,Store Bitbase Barcelona Sarria,"Calle de Balmes, 237",8006,,,,7,Convenience Store,1,PUDO,UPS,STORE BITBASE BARCELONA SARRIA,CALLE DE BALMES 237,BAR_LOC_001426,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2006,UPS,Convenience Stores,Privada,Premises,Barcelona,8006,Estanco 355 Bcn,"Carrer de Marià Cubí, 57",41.3982034084987,2.14950831903923,UPS,Convenience stores,Private,Premises,Barcelona,Estanco 355 Bcn,"Carrer de Marià Cubí, 57",8006,,,,7,Convenience Store,1,PUDO,UPS,ESTANCO 355 BCN,CARRER DE MARIA CUBI 57,BAR_LOC_000052,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.89,1,High,InPost | Nacex | UPS,False
2007,UPS,Convenience Stores,Privada,Premises,Barcelona,8006,Bar Granja,"Carrer de Ferran Valls i Taberner, 2",41.4025111930287,2.14223463521519,UPS,Convenience stores,Private,Premises,Barcelona,Bar Granja,"Carrer de Ferran Valls i Taberner, 2",8006,,,,7,Convenience Store,1,PUDO,UPS,BAR GRANJA,CARRER DE FERRAN VALLS I TABERNER 2,BAR_LOC_001427,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2008,UPS,Convenience Stores,Privada,Premises,Barcelona,8006,Nivell 08,"Carrer del Putxet, 8",41.4044384873023,2.142467950763,UPS,Convenience stores,Private,Premises,Barcelona,Nivell 08,"Carrer del Putxet, 8",8006,,,,7,Convenience Store,1,PUDO,UPS,NIVELL 08,CARRER DEL PUTXET 8,BAR_LOC_001428,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2009,UPS,Convenience Stores,Privada,Premises,Barcelona,8006,Farmacia Alexandra Prieto,"Carrer de Sant Lluís, 5",41.4043173057973,2.15821178889733,UPS,Convenience stores,Private,Premises,Barcelona,Farmacia Alexandra Prieto,"Carrer de Sant Lluís, 5",8006,,,,7,Convenience Store,1,PUDO,UPS,FARMACIA ALEXANDRA PRIETO,CARRER DE SANT LLUIS 5,BAR_LOC_001429,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2010,UPS,Convenience Stores,Privada,Parking,Barcelona,8007,P Taquilla Pkg Saba Gracia Ii,"Passeig de Gràcia, 33",41.3909759325789,2.16597434538392,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Pkg Saba Gracia Ii,"Passeig de Gràcia, 33",8007,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA PKG SABA GRACIA II,PASSEIG DE GRACIA 33,BAR_LOC_000059,5,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",36.28,3,Review,Amazon | InPost | SEUR | UPS,True
2011,UPS,Convenience Stores,Privada,Parking,Barcelona,8007,P Taquilla Intpkg Boulev Rosa,"Carrer de València, 272",41.3927318707282,2.16344916313287,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Intpkg Boulev Rosa,"Carrer de València, 272",8007,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA INTPKG BOULEV ROSA,CARRER DE VALENCIA 272,BAR_LOC_001430,2,2,False,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",11.01,1,High,Pudo | UPS,False
2012,UPS,Convenience Stores,Privada,Premises,Barcelona,8008,Store Bitbase Bcn Eixample,"Carrer de Mallorca, 218",41.391374318714,2.15943330696767,UPS,Convenience stores,Private,Premises,Barcelona,Store Bitbase Bcn Eixample,"Carrer de Mallorca, 218",8008,,,,7,Convenience Store,1,PUDO,UPS,STORE BITBASE BCN EIXAMPLE,CARRER DE MALLORCA 218,BAR_LOC_001431,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2013,UPS,Convenience Stores,Privada,Parking,Barcelona,8010,P Taquilla Pk Saba Urquinaona,Pl. d'Urquinaona,41.389416576986,2.17283714823809,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Pk Saba Urquinaona,Pl. d'Urquinaona,8010,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA PK SABA URQUINAONA,PL D URQUINAONA,BAR_LOC_000072,4,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",7.16,1,High,Amazon | InPost | SEUR | UPS,False
2014,UPS,Convenience Stores,Privada,Premises,Barcelona,8011,Decompras365.Com,"C. de Muntaner, 25",41.3855089413104,2.16142354223727,UPS,Convenience stores,Private,Premises,Barcelona,Decompras365.Com,"C. de Muntaner, 25",8011,,,,7,Convenience Store,1,PUDO,UPS,DECOMPRAS365 COM,C DE MUNTANER 25,BAR_LOC_000076,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",60.0,3,Review,Amazon | Dhl | InPost | Nacex | SEUR | UPS,True
2015,UPS,Convenience Stores,Privada,Parking,Barcelona,8011,P Taquilla Bypark Villur Urgel,"Carrer del Comte d'Urgell, 56",41.3817664950254,2.15951257776068,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Bypark Villur Urgel,"Carrer del Comte d'Urgell, 56",8011,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA BYPARK VILLUR URGEL,CARRER DEL COMTE D URGELL 56,BAR_LOC_000845,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",3.17,1,High,Pudo | SEUR | UPS,False
2016,UPS,Convenience Stores,Privada,Premises,Barcelona,8011,Mbe Gesdirect S.L.U.,"Carrer de València, 216",41.3895523745256,2.15927170664824,UPS,Convenience stores,Private,Premises,Barcelona,Mbe Gesdirect S.L.U.,"Carrer de València, 216",8011,,,,7,Convenience Store,1,PUDO,UPS,MBE GESDIRECT S L U,CARRER DE VALENCIA 216,BAR_LOC_001432,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2017,UPS,Convenience Stores,Privada,Premises,Barcelona,8012,Lola Botona Gracia,"Carrer del Torrent de l'Olla, 179",41.4054703852165,2.15360089299018,UPS,Convenience stores,Private,Premises,Barcelona,Lola Botona Gracia,"Carrer del Torrent de l'Olla, 179",8012,,,,7,Convenience Store,1,PUDO,UPS,LOLA BOTONA GRACIA,CARRER DEL TORRENT DE L OLLA 179,BAR_LOC_001433,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
2018,UPS,Convenience Stores,Privada,Premises,Barcelona,8012,Valira Barcelona,"Carrer d'Astúries, 8",41.4028620347054,2.15310513618056,UPS,Convenience stores,Private,Premises,Barcelona,Valira Barcelona,"Carrer d'Astúries, 8",8012,,,,7,Convenience Store,1,PUDO,UPS,VALIRA BARCELONA,CARRER D ASTURIES 8,BAR_LOC_000084,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.47,1,High,InPost | UPS,False
2019,UPS,Convenience Stores,Privada,Parking,Barcelona,8012,P Taquilla Saba Plaza Del Sol,"Plaça del Sol, 5",41.4016606479414,2.15707737712354,UPS,Convenience stores,Private,Parking,Barcelona,P Taquilla Saba Plaza Del Sol,"Plaça del Sol, 5",8012,,,,7,Convenience Store,1,PUDO,UPS,P TAQUILLA SABA PLAZA DEL SOL,PLACA DEL SOL 5,BAR_LOC_000085,6,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",51.71,3,Review,Amazon | InPost | Pudo | UPS,True
2020,UPS,Convenience Stores,Privada,Premises,Barcelona,8012,Globus Amb Gracia,"Plaça del Sol, 22",41.4016323433722,2.15645857776339,UPS,Convenience stores,Private,Premises,Barcelona,Globus Amb Gracia,"Plaça del Sol, 22",8012,,,,7,Convenience Store,1,PUDO,UPS,GLOBUS AMB GRACIA,PLACA DEL SOL 22,BAR_LOC_000085,6,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",51.71,3,Review,Amazon | InPost | Pudo | UPS,True
2021,UPS,Convenience Stores,Privada,Premises,Barcelona,8013,Mbe Gesdirect S.L.U.,"Carrer de Casp, 176",41.3976241021874,2.18173434919341,UPS,Convenience stores,Private,Premises,Barcelona,Mbe Gesdirect S.L.U.,"Carrer de Casp, 176",8013,,,,7,Convenience Store,1,PUDO,UPS,MBE GESDIRECT S L U,CARRER DE CASP 176,BAR_LOC_001374,2,2,False,True,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",37.59,3,Review,Mail Boxes Etc | UPS,True
2022,UPS,Convenience Stores,Privada,Premises,Barcelona,8013,Budda Coffee,"Gran Via de les Corts Catalanes, 743",41.3992807844182,2.18049096570983,UPS,Convenience stores,Private,Premises,Barcelona,Budda Coffee,"Gran Via de les Corts Catalanes, 743",8013,,,,7,Convenience Store,1,PUDO,UPS,BUDDA COFFEE,GRAN VIA DE LES CORTS CATALANES 743,BAR_LOC_000574,3,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",42.17,3,Review,Amazon | Celeritas | UPS,True
2023,UPS,Convenience Stores,Privada,Premises,Barcelona,8013,Paqueteria Rasal Express,"Carrer d'Alí Bei, 80",41.3949650904437,2.18339336764487,UPS,Convenience stores,Private,Premises,Barcelona,Paqueteria Rasal Express,"Carrer d'Alí Bei, 80",8013,,,,7,Convenience Store,1,PUDO,UPS,PAQUETERIA RASAL EXPRESS,CARRER D ALI BEI 80,BAR_LOC_001434,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
